Age,Salary,Gender,Marital Status,Years of Experience
39,149449,Prefer Not to Say,Married,12
36,77767,Male,Single,2
62,91707,Prefer Not to Say,Married,20
31,25327,Female,Single,10
36,78746,Prefer Not to Say,Divorced,15
35,159100,Male,Married,23
45,168446,Male,Single,23
40,21603,Male,Married,3
31,185036,Prefer Not to Say,Married,5
40,102568,Prefer Not to Say,Married,16
46,132191,Prefer Not to Say,Divorced,25
52,81502,Male,Single,11
20,109231,Prefer Not to Say,Divorced,25
56,120639,Prefer Not to Say,Married,10
24,155513,Male,Married,20
22,97821,Prefer Not to Say,Single,23
19,72188,Female,Single,6
27,21786,Female,Divorced,10
31,25662,Prefer Not to Say,Divorced,5
52,48721,Prefer Not to Say,Divorced,5
25,65743,Male,Single,5
65,73725,Female,Divorced,25
64,14532,Male,Divorced,2
44,180541,Prefer Not to Say,Single,9
23,122074,Female,Divorced,7
64,123525,Female,Single,22
18,98864,Male,Single,9
52,45565,Male,Married,11
23,21756,Prefer Not to Say,Single,3
43,127706,Male,Divorced,19
53,40471,Female,Married,14
34,120351,Female,Single,11
29,83432,Female,Single,16
40,104735,Male,Single,17
45,79633,Male,Divorced,11
19,78175,Male,Married,23
39,116516,Male,Divorced,20
38,181765,Male,Divorced,3
42,143351,Prefer Not to Say,Divorced,17
54,192838,Male,Married,9
57,73141,Female,Married,1
45,78627,Female,Single,1
31,54665,Prefer Not to Say,Divorced,21
58,59229,Female,Married,16
51,118400,Male,Divorced,22
45,29195,Male,Single,12
37,154362,Male,Divorced,21
34,168197,Male,Divorced,5
24,15963,Female,Single,10
19,150677,Female,Married,12
31,53401,Male,Single,2
25,101210,Male,Divorced,10
38,137323,Male,Married,8
61,70525,Female,Divorced,5
46,77153,Prefer Not to Say,Divorced,15
22,175598,Male,Married,22
61,39395,Female,Married,3
24,7200,Female,Married,23
27,86305,Prefer Not to Say,Married,15
29,163335,Prefer Not to Say,Single,7
51,133206,Male,Single,15
26,188634,Male,Single,13
22,45094,Prefer Not to Say,Single,5
29,58672,Prefer Not to Say,Married,18
34,97426,Female,Single,21
22,64864,Female,Divorced,1
44,78965,Female,Single,11
37,157223,Female,Single,10
20,6072,Prefer Not to Say,Divorced,4
63,160157,Prefer Not to Say,Divorced,5
25,61166,Prefer Not to Say,Divorced,22
29,82410,Male,Single,16
35,91201,Prefer Not to Say,Single,11
50,69201,Male,Single,15
48,123226,Prefer Not to Say,Single,4
52,94319,Female,Married,20
24,42577,Female,Married,17
65,92332,Female,Single,22
27,38143,Female,Divorced,3
40,51323,Female,Single,15
29,38278,Female,Married,16
23,82411,Prefer Not to Say,Married,8
58,192848,Male,Divorced,18
61,195916,Female,Married,20
44,126892,Prefer Not to Say,Divorced,17
21,38302,Female,Single,19
60,143084,Female,Married,19
50,78581,Female,Divorced,4
41,70071,Male,Divorced,13
45,83238,Male,Single,12
50,87707,Prefer Not to Say,Single,5
47,61625,Male,Divorced,1
31,195482,Male,Married,24
48,124587,Prefer Not to Say,Single,9
48,190111,Female,Divorced,9
31,103831,Female,Single,12
26,61324,Female,Married,3
41,116935,Male,Married,22
30,79469,Prefer Not to Say,Divorced,8
56,7434,Prefer Not to Say,Single,6
46,43846,Male,Single,16
55,84578,Male,Single,11
28,56196,Male,Married,12
52,38243,Prefer Not to Say,Married,5
25,125885,Prefer Not to Say,Married,3
28,96032,Female,Married,20
36,153341,Female,Single,11
21,91608,Prefer Not to Say,Single,11
30,76864,Prefer Not to Say,Married,15
20,16716,Male,Single,2
53,35765,Female,Married,23
24,94485,Female,Divorced,13
38,197809,Female,Divorced,11
63,188836,Male,Single,13
35,114641,Prefer Not to Say,Married,14
35,79638,Female,Married,7
54,167982,Prefer Not to Say,Divorced,11
38,180254,Prefer Not to Say,Divorced,21
41,47712,Prefer Not to Say,Married,10
22,184332,Male,Married,5
21,103943,Female,Single,1
23,160403,Prefer Not to Say,Married,1
53,150248,Prefer Not to Say,Divorced,6
34,167729,Female,Divorced,20
55,5380,Male,Married,12
48,12174,Female,Married,13
36,177205,Prefer Not to Say,Divorced,3
60,8424,Prefer Not to Say,Single,7
61,172030,Female,Divorced,23
43,82417,Female,Single,25
22,56301,Female,Divorced,1
25,73344,Male,Married,18
39,186301,Male,Single,19
31,151098,Female,Divorced,7
28,163893,Male,Divorced,2
39,184694,Female,Married,22
63,123539,Female,Single,18
27,36104,Prefer Not to Say,Married,22
57,82326,Prefer Not to Say,Divorced,5
47,91577,Male,Divorced,3
47,78718,Male,Married,9
29,193159,Female,Divorced,3
40,20304,Male,Divorced,7
49,30254,Prefer Not to Say,Married,15
57,120242,Prefer Not to Say,Single,24
40,66227,Female,Single,23
53,122168,Female,Married,20
57,196447,Male,Divorced,25
62,83973,Male,Single,23
38,90075,Female,Married,7
65,35708,Male,Single,6
35,185638,Prefer Not to Say,Single,2
43,169784,Male,Divorced,16
38,71201,Male,Single,20
48,87654,Female,Divorced,1
27,159727,Male,Single,19
36,89102,Prefer Not to Say,Divorced,7
53,48851,Female,Married,12
64,199738,Prefer Not to Say,Married,13
38,69287,Male,Divorced,3
50,96513,Prefer Not to Say,Married,7
52,199290,Male,Divorced,5
41,119565,Male,Married,1
50,100587,Male,Married,8
20,24069,Prefer Not to Say,Married,11
24,98120,Prefer Not to Say,Single,10
57,22667,Female,Divorced,3
27,66841,Male,Divorced,1
40,56536,Female,Divorced,11
36,43475,Prefer Not to Say,Married,14
42,37601,Female,Single,8
58,62745,Prefer Not to Say,Single,19
49,138983,Female,Divorced,3
23,27376,Female,Divorced,2
62,101077,Male,Divorced,16
47,109092,Male,Married,16
60,87549,Male,Single,15
59,162332,Female,Single,4
55,73725,Prefer Not to Say,Single,6
63,164402,Female,Married,8
39,97418,Female,Married,2
63,56606,Female,Divorced,2
42,86900,Female,Divorced,23
63,136200,Male,Divorced,4
40,105759,Female,Single,22
50,102921,Prefer Not to Say,Single,21
36,55313,Male,Married,10
30,124593,Prefer Not to Say,Married,7
41,130366,Male,Single,20
40,44519,Male,Single,25
40,52398,Prefer Not to Say,Divorced,2
55,154809,Male,Divorced,6
28,47231,Male,Single,6
39,46645,Prefer Not to Say,Divorced,22
33,88954,Female,Divorced,15
32,17967,Female,Divorced,1
34,43279,Female,Married,3
27,9555,Female,Divorced,12
24,43194,Male,Single,3
57,17438,Prefer Not to Say,Divorced,19
18,61033,Female,Divorced,7
56,65111,Female,Married,24
56,38340,Female,Married,22
62,44288,Prefer Not to Say,Married,2
34,186013,Male,Divorced,4
43,76648,Female,Married,25
44,187957,Male,Single,24
57,46446,Male,Married,11
60,97568,Prefer Not to Say,Married,5
21,102442,Female,Divorced,18
57,25423,Prefer Not to Say,Single,23
33,160381,Female,Divorced,24
22,104071,Prefer Not to Say,Divorced,6
44,52381,Male,Single,14
23,34199,Male,Divorced,20
39,84324,Male,Married,15
26,197084,Prefer Not to Say,Single,22
52,27142,Prefer Not to Say,Single,13
52,95554,Prefer Not to Say,Divorced,9
41,81431,Prefer Not to Say,Married,2
63,138041,Prefer Not to Say,Single,16
34,141324,Male,Divorced,9
43,175564,Male,Single,3
65,138989,Female,Single,8
54,72444,Male,Divorced,15
21,147063,Prefer Not to Say,Married,13
31,148874,Male,Single,4
26,34745,Male,Married,4
44,118246,Female,Married,11
62,45869,Prefer Not to Say,Married,13
58,162962,Female,Married,12
58,116582,Prefer Not to Say,Married,1
23,124280,Prefer Not to Say,Single,10
46,114065,Prefer Not to Say,Single,16
49,39930,Male,Divorced,23
46,78333,Female,Single,14
52,26903,Male,Single,3
42,151462,Female,Single,17
41,88068,Prefer Not to Say,Single,23
19,67428,Prefer Not to Say,Married,10
27,16134,Male,Married,12
35,10523,Prefer Not to Say,Single,7
43,146038,Female,Single,23
21,46421,Male,Married,6
48,58632,Female,Single,1
63,121642,Prefer Not to Say,Married,25
33,151400,Prefer Not to Say,Married,8
60,129083,Female,Divorced,10
46,112433,Female,Married,10
39,172667,Male,Single,13
29,75015,Prefer Not to Say,Single,6
52,80839,Prefer Not to Say,Married,17
58,105786,Prefer Not to Say,Single,20
44,122945,Male,Married,7
19,10937,Male,Single,10
58,143684,Male,Married,8
42,188520,Female,Single,14
42,61847,Male,Married,18
44,134185,Male,Single,19
25,64335,Prefer Not to Say,Divorced,25
19,95562,Female,Single,15
62,102551,Female,Divorced,12
39,157010,Female,Single,12
30,120205,Prefer Not to Say,Divorced,2
51,105577,Female,Single,4
29,89989,Female,Married,11
23,48599,Prefer Not to Say,Single,1
43,76151,Female,Single,6
49,63959,Female,Married,23
20,7013,Prefer Not to Say,Divorced,23
65,70231,Prefer Not to Say,Single,12
42,109097,Male,Married,4
31,136380,Female,Single,13
44,25541,Prefer Not to Say,Married,25
56,105995,Prefer Not to Say,Divorced,19
35,11520,Female,Divorced,8
31,68889,Male,Married,19
21,156536,Prefer Not to Say,Single,13
28,115691,Male,Married,19
34,199801,Male,Married,1
30,94762,Male,Single,16
27,137950,Prefer Not to Say,Married,3
38,197021,Female,Divorced,14
56,196868,Male,Single,24
50,132132,Prefer Not to Say,Single,11
61,138628,Female,Single,12
38,149511,Female,Married,16
46,116482,Female,Divorced,22
60,94452,Male,Divorced,7
39,52383,Male,Divorced,8
63,159080,Female,Single,2
46,27166,Prefer Not to Say,Single,25
34,115100,Prefer Not to Say,Single,15
65,9808,Female,Married,24
61,183360,Prefer Not to Say,Single,6
19,26877,Prefer Not to Say,Divorced,10
64,88895,Female,Divorced,9
18,7939,Male,Married,25
31,181885,Male,Single,5
62,93237,Female,Divorced,15
35,103923,Female,Single,9
48,136370,Male,Single,15
37,91368,Female,Married,10
43,18001,Prefer Not to Say,Married,4
34,185289,Prefer Not to Say,Divorced,23
65,11398,Female,Divorced,10
51,18608,Prefer Not to Say,Married,2
59,74224,Male,Single,16
61,79318,Female,Divorced,20
51,64116,Female,Married,7
58,13798,Male,Divorced,11
44,44648,Male,Single,25
47,117313,Prefer Not to Say,Married,6
28,189922,Female,Divorced,7
56,50214,Male,Married,25
54,172964,Prefer Not to Say,Divorced,23
64,100704,Male,Divorced,9
38,164935,Female,Divorced,15
61,36274,Prefer Not to Say,Married,19
25,64830,Female,Divorced,16
54,12785,Prefer Not to Say,Single,6
54,183526,Male,Married,3
52,141200,Female,Married,13
63,12020,Female,Married,3
59,116936,Female,Single,12
20,175207,Prefer Not to Say,Divorced,6
34,62010,Male,Single,2
52,88571,Female,Divorced,12
55,147437,Male,Single,2
33,43726,Prefer Not to Say,Single,1
26,59685,Prefer Not to Say,Single,24
58,18407,Female,Divorced,25
34,198115,Female,Divorced,18
36,100012,Male,Divorced,1
39,195419,Prefer Not to Say,Divorced,25
43,20736,Male,Married,24
59,54847,Prefer Not to Say,Married,22
48,148403,Prefer Not to Say,Married,20
34,53558,Female,Divorced,1
22,184207,Female,Married,14
41,78554,Prefer Not to Say,Married,18
56,8366,Female,Married,12
55,36994,Prefer Not to Say,Married,2
32,187318,Male,Divorced,19
52,73947,Female,Married,5
25,65880,Female,Married,5
62,115078,Female,Single,24
32,115178,Female,Divorced,5
33,118966,Male,Married,1
55,195739,Prefer Not to Say,Married,15
42,59413,Male,Single,23
51,48681,Male,Divorced,5
65,31548,Male,Divorced,2
38,70610,Prefer Not to Say,Divorced,12
46,8784,Female,Single,15
55,187864,Male,Divorced,8
18,30741,Prefer Not to Say,Divorced,11
53,187790,Male,Married,3
45,59891,Male,Divorced,15
19,74711,Male,Married,15
56,123870,Male,Divorced,19
22,81963,Male,Single,3
39,51578,Male,Divorced,24
43,150578,Male,Divorced,1
28,51728,Female,Married,6
47,167407,Male,Married,15
49,122809,Female,Divorced,6
46,158918,Male,Single,23
49,131539,Male,Single,23
55,197188,Female,Single,21
37,115286,Prefer Not to Say,Single,20
51,184632,Female,Single,24
49,169071,Female,Single,8
49,34652,Male,Married,10
43,34924,Female,Divorced,10
41,130961,Male,Single,2
44,116563,Male,Single,23
35,25665,Male,Single,10
26,33758,Prefer Not to Say,Divorced,12
48,15869,Male,Married,1
20,7943,Prefer Not to Say,Divorced,24
59,196884,Male,Married,19
58,33332,Prefer Not to Say,Single,17
20,42564,Male,Single,23
35,103295,Prefer Not to Say,Single,11
45,45370,Prefer Not to Say,Single,9
25,44464,Prefer Not to Say,Divorced,6
32,142046,Male,Divorced,2
43,11058,Male,Divorced,10
47,179796,Male,Married,22
22,6849,Male,Single,9
38,57917,Male,Divorced,6
51,138027,Female,Divorced,4
20,99938,Male,Single,18
54,82160,Prefer Not to Say,Divorced,12
37,43437,Female,Single,9
44,168276,Prefer Not to Say,Single,2
24,103209,Prefer Not to Say,Married,24
60,155755,Female,Single,21
40,75173,Female,Single,13
65,52442,Prefer Not to Say,Single,5
52,196051,Female,Single,18
57,180089,Female,Single,12
64,63480,Female,Single,11
58,78371,Prefer Not to Say,Divorced,14
56,175933,Male,Single,6
59,114693,Male,Divorced,13
52,100880,Male,Married,7
42,126597,Male,Married,7
34,15769,Female,Single,18
46,79130,Male,Married,17
59,35825,Female,Married,13
18,56833,Male,Married,13
25,47985,Male,Single,17
43,169165,Female,Single,7
25,110907,Female,Married,10
42,141523,Male,Single,2
45,31745,Male,Divorced,4
24,107955,Female,Divorced,8
33,54896,Male,Married,23
56,81377,Prefer Not to Say,Married,5
56,159833,Prefer Not to Say,Single,11
25,195891,Male,Married,4
23,148805,Male,Married,21
42,88983,Male,Married,14
22,28834,Female,Single,22
54,186809,Male,Divorced,8
34,47330,Prefer Not to Say,Divorced,25
29,60816,Female,Single,8
62,125751,Male,Single,21
31,182461,Female,Divorced,15
57,76420,Male,Single,13
43,43575,Male,Married,4
52,17926,Prefer Not to Say,Single,5
36,137466,Male,Divorced,12
39,165852,Male,Divorced,20
40,91553,Male,Divorced,14
59,41591,Female,Married,9
39,50168,Male,Divorced,25
36,147126,Prefer Not to Say,Divorced,5
48,52306,Prefer Not to Say,Divorced,19
29,180121,Male,Married,18
31,36718,Male,Single,1
35,162008,Prefer Not to Say,Single,2
58,164255,Male,Divorced,12
47,157786,Female,Married,24
35,57947,Prefer Not to Say,Married,19
39,125642,Female,Married,17
62,70329,Prefer Not to Say,Divorced,22
38,30353,Female,Divorced,5
18,73348,Prefer Not to Say,Divorced,14
35,147035,Prefer Not to Say,Married,24
55,82383,Female,Single,11
23,25521,Prefer Not to Say,Single,21
65,91568,Prefer Not to Say,Married,21
23,169846,Male,Divorced,19
50,173686,Male,Married,15
53,25561,Male,Single,23
58,109385,Male,Divorced,10
22,148988,Male,Single,1
33,135270,Female,Married,8
23,9440,Prefer Not to Say,Divorced,21
53,109393,Prefer Not to Say,Married,16
36,119195,Male,Married,7
32,198049,Female,Married,10
49,69734,Male,Married,16
54,175311,Prefer Not to Say,Divorced,4
55,187821,Prefer Not to Say,Single,7
40,37470,Female,Married,7
47,93285,Female,Divorced,19
28,88322,Prefer Not to Say,Single,25
53,24836,Prefer Not to Say,Married,2
49,190962,Male,Married,25
52,21621,Prefer Not to Say,Married,20
59,50358,Prefer Not to Say,Married,7
60,125694,Female,Divorced,2
42,158433,Prefer Not to Say,Single,24
35,71616,Female,Divorced,12
45,46358,Female,Married,24
18,35227,Prefer Not to Say,Divorced,13
40,139542,Female,Divorced,10
57,168464,Prefer Not to Say,Single,1
34,182280,Male,Divorced,9
34,97595,Prefer Not to Say,Married,8
40,61547,Female,Divorced,9
24,58955,Female,Divorced,3
24,140142,Male,Single,24
39,22204,Male,Single,23
18,97610,Prefer Not to Say,Single,10
47,192986,Female,Married,16
22,34011,Female,Single,23
54,28862,Female,Married,20
44,117981,Male,Divorced,12
59,145952,Male,Divorced,8
57,164670,Male,Divorced,15
18,9886,Male,Single,7
63,55186,Prefer Not to Say,Married,24
23,70144,Prefer Not to Say,Married,3
30,160084,Female,Married,1
34,163247,Male,Married,14
23,190942,Prefer Not to Say,Divorced,1
18,178243,Male,Divorced,16
39,91747,Prefer Not to Say,Married,5
41,132489,Female,Divorced,1
27,52776,Female,Married,1
34,8499,Prefer Not to Say,Single,22
55,113323,Female,Divorced,20
58,148369,Male,Divorced,8
36,139959,Female,Single,12
65,112624,Male,Married,1
62,199492,Male,Married,13
24,198457,Prefer Not to Say,Married,16
35,64702,Female,Divorced,22
48,193689,Prefer Not to Say,Divorced,25
21,124812,Prefer Not to Say,Single,11
31,186306,Prefer Not to Say,Divorced,22
60,66287,Male,Single,20
64,195070,Female,Married,15
48,38987,Male,Divorced,6
38,11542,Male,Single,7
62,116973,Female,Single,14
54,69170,Prefer Not to Say,Married,15
34,170590,Male,Married,10
22,178651,Female,Divorced,12
62,199175,Male,Married,24
56,184228,Female,Married,9
30,151529,Male,Married,9
44,44957,Female,Divorced,1
62,101949,Male,Married,8
19,91607,Prefer Not to Say,Divorced,9
33,65343,Prefer Not to Say,Married,7
50,110599,Male,Single,4
64,34030,Prefer Not to Say,Single,6
31,94768,Prefer Not to Say,Divorced,7
19,40900,Male,Divorced,19
22,166441,Female,Married,5
54,14029,Prefer Not to Say,Divorced,17
61,86804,Male,Single,15
38,99088,Female,Divorced,24
48,8119,Male,Married,23
51,66016,Prefer Not to Say,Single,20
53,63710,Male,Single,2
55,149668,Female,Divorced,9
45,115206,Prefer Not to Say,Married,14
26,103271,Prefer Not to Say,Single,23
55,43063,Female,Married,6
38,158630,Male,Divorced,13
41,133266,Female,Married,6
34,29529,Male,Married,4
50,25963,Male,Single,10
27,111206,Female,Single,18
51,102098,Prefer Not to Say,Divorced,13
22,165268,Female,Single,22
33,77039,Prefer Not to Say,Married,25
36,122803,Prefer Not to Say,Single,24
59,116689,Female,Single,10
28,61368,Male,Divorced,7
44,174036,Male,Single,4
55,32556,Female,Married,16
51,142203,Prefer Not to Say,Divorced,13
63,179889,Female,Married,12
19,96591,Prefer Not to Say,Single,2
40,81553,Prefer Not to Say,Married,21
24,76428,Male,Divorced,19
57,157773,Male,Divorced,24
63,144860,Prefer Not to Say,Married,19
60,36274,Male,Single,11
27,52363,Male,Single,20
44,102775,Male,Single,7
65,91839,Prefer Not to Say,Married,18
35,94617,Prefer Not to Say,Married,12
37,97911,Female,Married,18
22,106607,Female,Divorced,3
21,23420,Male,Single,17
21,78677,Prefer Not to Say,Single,1
37,174442,Prefer Not to Say,Divorced,9
38,176238,Male,Divorced,18
44,41554,Prefer Not to Say,Divorced,15
38,137439,Female,Divorced,21
44,12639,Male,Divorced,9
49,87464,Male,Divorced,3
41,13067,Male,Married,3
27,189443,Female,Married,8
32,187516,Male,Married,20
43,135072,Male,Divorced,12
50,140340,Female,Single,9
50,182117,Prefer Not to Say,Married,12
54,89798,Female,Single,17
28,20861,Female,Married,6
55,11864,Prefer Not to Say,Married,13
48,9500,Prefer Not to Say,Married,22
50,110341,Prefer Not to Say,Single,18
40,28557,Male,Divorced,15
29,100726,Female,Married,5
32,116954,Female,Divorced,5
41,98575,Female,Single,5
57,123063,Female,Divorced,1
32,181837,Female,Single,17
40,6118,Prefer Not to Say,Divorced,4
58,33142,Male,Divorced,21
55,37893,Female,Divorced,1
43,12765,Female,Married,1
42,163559,Prefer Not to Say,Divorced,10
54,195754,Prefer Not to Say,Divorced,9
32,175323,Female,Single,6
18,78177,Prefer Not to Say,Single,9
64,113095,Male,Single,17
35,29846,Male,Divorced,19
33,48502,Male,Single,7
28,108924,Female,Married,1
34,72209,Male,Divorced,18
50,67156,Prefer Not to Say,Single,1
65,195127,Female,Married,2
28,141489,Male,Married,19
36,13112,Female,Single,7
32,60927,Male,Single,5
58,195110,Prefer Not to Say,Single,11
61,91931,Female,Divorced,1
30,39176,Male,Married,7
54,56298,Prefer Not to Say,Single,13
62,158817,Male,Married,14
55,36531,Male,Single,2
43,156087,Prefer Not to Say,Married,3
18,27610,Female,Single,1
59,195111,Male,Single,9
58,7942,Male,Single,7
65,108205,Male,Single,11
63,63396,Male,Divorced,6
37,89692,Female,Single,16
